date,year,NDVI,NDWI,EVI,total_mangrove_area_ha,total_carbon_stock_tonnes,total_CO2_absorption_tonnes_per_year
2022-11-08,2022,0.4391170065788633,-0.39198733748093245,0.4753621457682086,573940.9572279984,256551607.88091528,5739409.572279984
2022-11-15,2022,0.44963789920926767,-0.4038949847942472,0.4738108991081402,539036.952420889,240949517.7321374,5390369.52420889
2022-11-22,2022,0.4528737270039052,-0.4040891963822427,0.4790551517838147,453267.7350692217,202610677.5759421,4532677.350692217
2022-11-29,2022,0.4311037976880594,-0.3804574136807155,0.47286922045794244,380283.1158520077,169986552.78584746,3802831.158520077
2022-12-06,2022,0.4173657765187941,-0.3634669555236144,0.47745383781337386,361674.60372322536,161668547.86428174,3616746.0372322537
2022-12-13,2022,0.4074019957976048,-0.3566855151065061,0.4619908757044002,367318.5829189833,164191406.56478554,3673185.8291898333
2022-12-20,2022,0.3988145912735787,-0.35008697044452514,0.45421532941911213,361941.98866571236,161788068.93357342,3619419.8866571235
2022-12-27,2022,0.4419709563138224,-0.39623184836925174,0.463622343109524,399965.64144803776,178784641.72727287,3999656.4144803775
2022-12-31,2022,0.4278321892668443,-0.3789194708942274,0.46738350290258796,355055.8522043395,158709965.93533978,3550558.5220433953
2023-01-07,2023,0.39045392904938864,-0.3376940544776251,0.4569121115358715,375887.7982063398,168021845.7982339,3758877.982063398
2023-01-14,2023,0.33594911692410534,-0.27864683123366013,0.4669149665894066,142306.89380399932,63611181.5303877,1423068.9380399932
2023-01-21,2023,0.40188248498011153,-0.35206751856866103,0.4377746622670498,393104.0062334137,175717490.78633592,3931040.062334137
2023-01-28,2023,0.42199610866048315,-0.3732757168561477,0.44481965553838204,404323.9770397774,180732817.7367805,4043239.770397774
2023-02-04,2023,0.43127117081701727,-0.3827300046279759,0.4418866592474024,393221.0534347568,175769810.8853363,3932210.534347568
2023-02-11,2023,0.41039839634262437,-0.36993671519866866,0.4003650028037426,438541.1660687594,196027901.23273546,4385411.660687594
2023-02-18,2023,0.4094019241595596,-0.36552546631294064,0.41108225449769414,427681.3526637422,191173564.64069277,4276813.526637422
2023-02-25,2023,0.4288054610352742,-0.38423122116031116,0.42200779952656564,449953.4347043092,201129185.31282622,4499534.347043092
2023-03-04,2023,0.42230818216640037,-0.3777226542866342,0.41756637346276587,452618.6580283474,202320540.1386713,4526186.580283474
2023-03-11,2023,0.370963411383938,-0.3080725015009135,389444016.83994496,306475.01998324133,136994333.9325089,3064750.1998324133
2023-03-18,2023,0.37074322865631687,-0.2991055731048893,0.5576794666333328,166857.12655113236,74585135.56835617,1668571.2655113237
2023-03-25,2023,0.4000922609757594,-0.3353856244393637,0.5224079752621493,348866.6207422396,155943379.4717811,3488666.2074223957
